glottocode	latitude	longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	clim_PC1	clim_PC2	clim_PC3	longitude_180
kamw1239	10.646	13.5136	243	139	64	1855	356	139	217	228	229	271	228	939	277	0	116	644	1	121	644	1.38317349547629	-2.3537086052635	-0.380940462467497	13.5136
kara1474	42.6501	46.3151	69	95	29	8120	240	-86	326	152	-37	172	-37	748	121	22	50	320	76	290	76	-3.49804236768198	0.718129317294157	0.246854310630538	46.3151
kara1499	-3.481154	132.721147	267	64	78	654	310	228	82	266	257	272	257	2815	304	173	17	844	557	718	633	4.41762915539989	2.63389553985188	-1.33389031971562	132.721147
kara1500	-11.1881	309.6508	275	120	75	698	350	190	160	279	265	281	264	1836	341	2	81	929	21	419	43	2.73323185066905	-2.04601784943174	0.468893150336686	-50.3492
kare1335	65.17	30.87	4	79	21	9796	197	-170	367	117	-71	134	-121	537	72	25	36	201	79	199	88	-5.07681462021571	1.68323471609266	0.109183404157135	30.87
kare1348	12.5176	10.8732	264	155	56	3064	394	119	275	263	242	304	221	506	191	0	145	413	0	83	0	0.56684041774805	-4.25375201543919	-0.275734135516761	10.8732
karo1304	41.8228	236.685	103	164	48	6130	308	-29	337	33	184	184	29	998	186	7	76	522	42	42	494	-2.18592418115537	-0.643504082528007	-0.4651212755821	-123.315
karo1304	41.8228	236.685	103	164	48	6130	308	-29	337	33	184	184	29	998	186	7	76	522	42	42	494	-2.18592418115537	-0.643504082528007	-0.4651212755821	-123.315
kaza1248	49.8	73.15	30	114	24	12987	273	-195	468	173	-124	191	-138	308	39	17	27	108	54	98	59	-5.46532240308129	0.318188557999771	-0.326165167854833	73.15
kaza1248	51.157374	71.460067	22	105	21	13629	269	-214	483	172	-143	190	-155	308	53	12	43	121	42	118	47	-5.7017098427331	0.298683260242761	0.109063919137328	71.460067
keda1252	-8.322779	123.717692	252	79	73	680	301	194	107	253	242	259	242	1248	257	6	86	690	30	561	30	2.09976237445067	-1.24227071983108	0.254399525285829	123.717692
kekc1242	16	270.1667	251	82	62	1625	315	184	131	265	248	268	227	2421	356	75	48	941	230	590	365	3.07157225427308	0.581393586107602	0.0835585099073028	-89.8333
kelo1247	-8.40688	124.429	244	73	71	713	291	189	102	248	233	252	233	1298	256	7	84	714	35	599	35	2.01536414818061	-0.950629286913937	0.380264977019875	124.429
kelo1247	-8.349705	124.423117	244	73	71	713	291	189	102	248	233	252	233	1298	256	7	84	714	35	599	35	2.01536414818061	-0.950629286913937	0.380264977019875	124.423117
kelo1247	-8.4018	124.4192056	244	73	71	713	291	189	102	248	233	252	233	1298	256	7	84	714	35	599	35	2.01536414818061	-0.950629286913937	0.380264977019875	124.4192056
kema1243	-8.999982	125.127782	261	74	69	852	310	203	107	267	249	271	249	1321	261	11	76	682	50	577	50	2.29277466952299	-1.12619940132697	0.0873121019818444	125.127782
kema1243	-8.977051	124.889898	267	73	69	867	314	209	105	273	254	277	254	1125	280	5	99	689	20	548	20	2.33274502763514	-1.63408954062027	0.382963866673602	124.889898
kema1243	-9.067662	124.942512	252	73	68	907	300	194	106	255	238	262	238	1418	291	7	85	765	38	657	38	2.26471245849978	-0.985562197045789	0.629512588509293	124.942512
keoo1238	-8.853414	121.308656	243	105	76	754	307	169	138	246	233	251	231	1303	238	17	70	637	77	389	92	1.76762284319191	-1.22174116155089	-0.360312563437958	121.308656
keoo1238	-8.7748	121.3314	229	103	75	782	294	157	137	233	219	238	217	1478	274	20	71	733	86	447	99	1.74983408038174	-0.815649194203672	0.0759641190263815	121.3314
keoo1238	-8.820034	121.274577	229	103	75	782	294	157	137	233	219	238	217	1478	274	20	71	733	86	447	99	1.74983408038174	-0.815649194203672	0.0759641190263815	121.274577
keoo1238	-8.88922	121.2949	243	105	76	754	307	169	138	246	233	251	231	1303	238	17	70	637	77	389	92	1.76762284319191	-1.22174116155089	-0.360312563437958	121.2949
keoo1238	-8.747799	121.383079	239	103	75	758	303	167	136	243	229	248	228	1381	250	18	68	667	85	417	101	1.79638805750597	-1.0335372903835	-0.243129544674701	121.383079
kett1243	63.76	87.55	-48	102	19	14745	233	-300	533	56	-142	146	-235	578	69	25	30	203	88	182	105	-6.80429055866904	1.76296100998712	0.459874269651748	87.55
kett1243	64	87	-49	101	19	14665	230	-299	529	55	-144	144	-234	574	69	25	31	202	87	183	104	-6.80917584917222	1.79069113994194	0.480307344707965	87
khal1275	27.3912	87.5053	164	91	45	4018	246	48	198	207	114	207	104	1999	438	11	92	1194	59	1194	61	0.97445975101087	0.659589663290213	3.48994450265535	87.5053
khan1273	62.4308	66.1218	-23	91	19	13172	225	-251	476	147	-171	147	-195	593	87	21	40	229	79	229	91	-5.99335772253318	1.51259274946745	0.733935848843319	66.1218
khan1273	62.43	66.12	-23	91	19	13172	225	-251	476	147	-171	147	-195	593	87	21	40	229	79	229	91	-5.99335772253318	1.51259274946745	0.733935848843319	66.12
khap1242	18.25	105	223	96	50	2857	303	111	192	249	184	251	180	2104	501	6	98	1274	35	1030	44	2.25326161592265	-0.477086892923398	3.16366943050712	105
khas1269	24.977	91.9998	247	96	49	3365	313	120	193	279	195	280	195	3888	785	8	87	2116	49	1790	49	4.67212835288902	0.723731515946619	6.20943038461608	91.9998
khin1240	41.175584	48.127456	10	100	32	7014	167	-138	305	43	-61	96	-81	547	94	12	57	248	51	194	51	-4.8338313072222	1.49820617248214	0.391274396889954	48.127456
khin1240	41.1801	48.0571	1	101	33	7064	160	-146	306	34	-90	88	-90	563	97	13	57	256	52	202	52	-5.0034008450585	1.66692686770381	0.510402770384022	48.0571
khun1259	19.6062	99.3363	230	121	52	2650	331	100	231	246	189	256	189	1397	312	7	85	758	38	415	38	0.944608372069238	-1.66068749822134	0.711577875743133	99.3363
khva1239	42.2743	45.9977	36	101	32	7436	201	-113	314	110	-60	129	-60	858	136	23	53	372	79	337	79	-3.89400367970468	1.33220945984435	0.674303431992856	45.9977
kild1236	67	37	-5	69	21	8446	167	-157	324	107	-106	107	-111	488	64	22	32	171	75	171	80	-5.19358554468219	2.11485317555151	0.0642054246906577	37
kild1236	68.22	35.83	-10	65	21	8049	155	-153	308	97	-105	97	-109	491	62	22	33	178	74	178	84	-5.20507072769269	2.29839498191889	0.0999655686338764	35.83
kimm1245	18.955781	109.86012	234	79	46	3183	308	138	170	251	188	268	188	1743	329	18	75	866	68	611	68	1.53172900831827	-0.582455928182939	1.02349655143536	109.86012
kira1248	-8.3847	124.8334	256	72	71	710	303	202	101	260	246	264	246	1194	230	7	79	640	39	536	39	2.08243100004214	-1.17805892500444	-0.0593833919039563	124.8334
kiry1234	10.48	13.36	252	138	63	1887	365	147	218	236	238	281	236	927	265	0	114	628	1	124	628	1.4858967232991	-2.4986121910215	-0.51113717610404	13.36
koko1269	-8.16481	159.191	263	71	85	379	304	221	83	266	257	266	257	2989	394	163	31	1113	553	996	568	4.98335433704009	2.68036838945573	-0.0538882166533926	159.191
komi1268	64.0527	54.946	-18	88	19	11639	215	-230	445	116	-94	134	-169	613	74	29	28	206	96	201	119	-5.69345848121236	1.81262957088559	0.215599826913681	54.946
komi1268	64.05	54.95	-18	88	19	11639	215	-230	445	116	-94	134	-169	613	74	29	28	206	96	201	119	-5.69345848121236	1.81262957088559	0.215599826913681	54.95
komi1269	59.66	54.8	12	85	19	11489	233	-194	427	159	-58	159	-139	651	80	29	29	220	97	220	122	-5.00952856523252	1.41816925390926	0.0814623348431854	54.8
komo1261	-8.65	119.47	248	109	77	705	313	172	141	250	238	255	237	1444	299	18	82	795	64	359	82	2.09608732897105	-1.41545276873388	0.114811882523004	119.47
komy1238	-5.25453	140.213	265	79	83	547	315	220	95	268	269	270	257	4431	444	289	12	1255	931	969	1120	6.47137839130172	5.11793221188173	-0.915427339958804	140.213
kore1280	37.5	128	101	121	29	10263	288	-118	406	221	-38	227	-38	1305	333	24	88	753	82	745	82	-2.16132043257924	-0.0229418467292404	2.58847439994375	128
koro1312	-5.26952	140.047	264	80	84	567	314	219	95	267	268	270	256	4265	433	287	12	1218	911	946	1050	6.29929370995981	4.92400663413286	-0.978744727786228	140.047
koto1251	-10.243786	123.872438	256	89	71	801	316	192	124	260	246	266	244	1355	342	3	103	871	23	375	36	2.30613402968773	-1.71002645706535	0.672180846049476	123.872438
kryt1240	41.180749	48.191748	34	96	32	6920	188	-110	298	67	-56	119	-56	517	90	12	54	228	50	181	50	-4.4357873010671	1.19386870719981	0.143487996474913	48.191748
kryt1240	41.1811	48.1846	34	96	32	6920	188	-110	298	67	-56	119	-56	517	90	12	54	228	50	181	50	-4.4357873010671	1.19386870719981	0.143487996474913	48.1846
kuba1248	42.08504	47.601843	78	85	27	7852	240	-71	311	157	-23	177	-23	523	74	16	43	203	57	180	57	-3.64641280046681	0.548875366458489	-0.340573015159878	47.601843
kuco1235	22.26	101.25	203	117	52	3416	296	75	221	236	165	237	152	1494	298	18	77	779	66	654	72	0.696386519273598	-0.769219689799107	1.11064879291195	101.25
kuii1253	-8.38204	124.791	248	72	70	715	296	194	102	252	238	256	238	1279	245	8	80	691	41	584	41	2.04379155989562	-0.973509033825869	0.202013559169822	124.791
kuii1253	-8.422124	124.524538	265	73	71	724	311	209	102	269	254	273	254	1115	238	3	89	629	22	508	22	2.17627472680873	-1.551672324634	-0.00212797691096492	124.524538
kula1280	-8.2584306	124.9309167	225	71	69	701	274	172	102	228	214	232	214	1545	281	12	77	816	69	483	103	1.8219894914547	-0.343398864340305	0.419605421048355	124.9309167
kumb1274	-5.34	123.15	265	79	75	591	317	213	104	267	261	271	256	1838	253	33	50	679	118	355	339	2.71015298710589	-0.432197457833483	-0.921551420807222	123.15
kumy1244	43.718021	47.373272	117	80	23	9417	297	-45	342	126	4	238	-2	293	32	17	21	90	55	76	58	-3.63449510493394	0.0568847613469165	-1.37446647767746	47.373272
kumy1244	43	47	103	79	23	8946	276	-56	332	197	-12	218	-12	445	64	18	39	172	60	156	60	-3.37673449593954	0.0887714035842004	-0.641326193263915	47
kunz1244	-23	291	109	152	66	2741	215	-12	227	139	69	139	69	18	12	0	161	13	0	13	0	-2.81667408449931	-2.09585145890425	-0.128351098563777	-69
kusa1251	-8.04056	157.463	254	68	85	417	296	216	80	257	253	258	247	3598	427	234	22	1200	723	966	832	5.57954087396674	4.13066615961124	-0.409002236567957	157.463
kusa1252	-9.4684	124.822642	243	75	68	945	293	184	109	250	236	254	230	1508	288	10	78	794	58	676	107	2.22620423724747	-0.65059213586001	0.593644344088537	124.822642
kwai1243	-8.93744	160.965	235	73	82	510	279	191	88	240	231	240	227	3479	443	191	27	1235	681	1114	721	5.05734161355198	3.95792692286482	0.364826732787562	160.965
labi1245	10.4847	9.59527	256	138	59	2078	369	137	232	246	233	287	233	1017	289	0	119	715	1	125	1	1.20090765689545	-3.19488874900011	0.225688288844764	9.59527
lagh1246	-8.00509	158.961	267	71	87	371	308	227	81	270	263	271	262	3007	388	167	30	1105	569	847	587	5.02739204284817	2.5922724094215	-0.400723391712969	158.961
lahu1252	21.2078	100.97	190	120	54	2999	284	62	222	215	158	220	145	1721	402	7	87	950	69	758	71	0.918938672088652	-0.508525153408185	2.04999646941849	100.97
lakk1238	24.1169	110.106	169	79	31	6153	284	34	250	229	103	240	84	1558	279	40	64	744	131	684	169	-0.169966794788805	0.490437473702273	1.14528952289108	110.106
lakk1252	42.13	47.08	29	95	30	7354	190	-119	309	101	-67	120	-67	687	115	16	56	306	57	268	57	-4.26610444261622	1.29776569152153	0.561891801746577	47.08
lakk1252	42.1328	47.0809	29	95	30	7354	190	-119	309	101	-67	120	-67	687	115	16	56	306	57	268	57	-4.26610444261622	1.29776569152153	0.561891801746577	47.0809
lama1277	-8.423064	122.816413	258	89	75	649	313	195	118	259	249	265	249	1230	262	6	86	682	35	330	35	2.05761304852421	-1.63462982016778	-0.147295498626081	122.816413
lamb1273	-9.7	119.34	246	114	77	849	313	165	148	251	235	254	233	1940	334	22	70	942	96	571	106	2.50162758080298	-0.890648380465456	0.614869183415015	119.34
lame1257	10.7229	8.78768	244	132	61	1872	350	135	215	233	224	271	224	1104	291	0	111	740	1	165	1	1.13436153465355	-2.72814590696506	0.307463747440465	8.78768
lamm1241	-8.52787	124.057	259	76	73	697	306	202	104	260	249	267	249	1153	253	4	92	670	21	531	21	2.16366093208543	-1.47263191608276	0.197662724788905	124.057
lang1316	23.550258	106.016896	196	84	37	5053	297	74	223	252	124	252	124	1332	265	15	82	747	53	747	53	0.274068752881329	-0.513515500246985	1.3649820011164	106.016896
lanp1241	26.5158555	99.2581092	110	109	47	4450	200	-28	228	162	49	162	49	1125	246	9	88	654	44	654	44	-1.50102873356716	0.40274207018626	1.74108811548936	99.2581092
larg1235	27.096059	103.698607	130	105	40	5484	248	-13	261	194	52	194	52	788	164	7	86	444	23	444	23	-1.86571369298268	-0.455349293373345	0.788920057188976	103.698607
lasa1237	-5.24	123.13	269	79	75	593	321	217	104	271	264	275	260	1817	254	35	49	670	122	517	356	2.89711070223915	-0.353900371878165	-0.756420224851529	123.13
lati1261	41.9	12.45	157	100	37	5805	302	38	264	127	232	232	86	788	114	17	43	311	83	83	244	-1.45971647999236	-0.412830611861891	-1.43393840976863	12.45
lati1261	41.890189	12.4923	157	100	37	5805	302	38	264	127	232	232	86	788	114	17	43	311	83	83	244	-1.45971647999236	-0.412830611861891	-1.43393840976863	12.4923
lati1261	41.9026	12.4502	157	100	37	5805	302	38	264	127	232	232	86	788	114	17	43	311	83	83	244	-1.45971647999236	-0.412830611861891	-1.43393840976863	12.4502
latv1249	56.83	24.31	62	66	22	8005	211	-77	288	153	-37	163	-41	645	78	27	30	225	96	215	112	-3.74227042450164	1.47183076164346	-0.335364371209421	24.31
latv1249	56.915	24.113274	63	63	22	7939	209	-75	284	154	-36	164	-39	648	78	27	30	227	95	217	112	-3.704199457432	1.50664664473909	-0.335660464829998	24.113274
latv1249	56.826108	24.309118	62	66	22	8005	211	-77	288	153	-37	163	-41	645	78	27	30	225	96	215	112	-3.74227042450164	1.47183076164346	-0.335364371209421	24.309118
lauu1247	-8.51018	160.872	250	71	83	452	292	207	85	254	246	254	243	3460	441	189	27	1233	677	1116	718	5.33998340371974	3.72079336168182	0.249191692475647	160.872
leba1239	-8.257	124.2151	254	75	72	698	301	198	103	257	243	262	243	1223	249	5	86	673	29	553	29	2.10139558512857	-1.25413783034137	0.189913792525489	124.2151
leng1259	-9.56425	160.42	263	76	85	411	306	217	89	266	257	267	256	2474	350	116	37	975	404	863	424	4.22950175679581	1.56168771262815	-0.176428933288361	160.42
leng1262	-22.6559	301.0947	243	126	57	3277	350	132	218	278	213	282	199	924	124	21	46	353	86	349	124	0.693747272952593	-1.78156099765756	-1.3247767217812	-58.9053
lepc1244	27.05	88.34	188	78	44	3737	255	80	175	225	141	225	131	2726	759	3	113	1883	33	1883	35	3.15687107615491	1.1907184523534	6.5980167432046	88.34
lezg1247	41.5157	47.8951	69	89	29	7362	227	-77	304	142	-27	161	-27	511	80	15	49	208	50	175	50	-3.76593681787764	0.610395860399978	-0.195565297377542	47.8951
lezg1247	41.52	47.9	69	89	29	7362	227	-77	304	142	-27	161	-27	511	80	15	49	208	50	175	50	-3.76593681787764	0.610395860399978	-0.195565297377542	47.9
lezg1247	41.553811	48.038979	89	87	27	7741	252	-60	312	128	-10	187	-10	488	66	18	37	174	62	145	62	-3.61038529005302	0.488208206943653	-0.668425419961557	48.038979
lezg1247	41.5157	47.8951	69	89	29	7362	227	-77	304	142	-27	161	-27	511	80	15	49	208	50	175	50	-3.76593681787764	0.610395860399978	-0.195565297377542	47.8951
lioo1240	-8.69	121.84	210	97	74	814	272	142	130	214	199	219	197	1620	306	19	75	834	79	502	91	1.5989478174581	-0.360297083242036	0.611981327811619	121.84
lisu1250	26.91	98.94	73	106	46	4593	167	-63	230	128	12	128	12	1071	239	8	87	621	42	621	42	-2.26017364859073	0.962862650182706	1.89448698941576	98.94
lith1251	55.14	23.96	64	79	26	8072	223	-79	302	165	-34	165	-41	618	78	27	29	219	98	219	111	-3.67849297743999	1.21158026140585	-0.386949454414278	23.96
lith1251	54.680183	25.255852	62	81	26	8321	223	-88	311	166	-39	166	-47	662	82	33	26	227	112	227	127	-3.70258789483124	1.33072606485118	-0.388894672265796	25.255852
lith1251	55.1429	23.9601	64	79	26	8072	223	-79	302	165	-34	165	-41	618	78	27	29	219	98	219	111	-3.67849297743999	1.21158026140585	-0.386949454414278	23.9601
livv1243	61	33	31	78	22	9355	214	-140	354	136	-39	152	-91	674	88	30	33	235	105	213	129	-4.39609735262166	1.56365331597392	-0.0715755903137799	33
livv1244	57.57	22.03	63	63	23	7498	205	-67	272	74	-1	160	-31	637	78	26	32	222	96	183	124	-3.80423109701426	1.66214112933797	-0.527128917983842	22.03
lixi1238	31.617273	103.276061	67	127	41	5983	206	-101	307	140	-15	140	-15	899	159	6	78	446	24	446	24	-3.16575554157633	0.281766104801026	1.19913048257092	103.276061
lole1239	-10.81453	123.10599	263	93	71	831	325	195	130	267	253	273	251	1327	342	0	106	884	21	398	44	2.42351862569485	-1.9203880772593	0.70885469150065	123.10599
long1395	-9.75258	160.663	230	76	82	519	276	184	92	235	223	235	222	3064	403	162	30	1123	567	1003	590	4.36450636362439	3.21879140199018	0.241452091161404	160.663
lowe1385	51.75	14.3333	91	79	28	7042	238	-35	273	179	9	179	-2	570	70	32	25	196	105	196	116	-3.05795174616346	0.931558902616353	-0.825526783374336	14.3333
lule1254	67.28	17.81	-31	76	24	7878	132	-174	306	63	-90	74	-128	726	101	38	30	261	122	259	153	-5.16697994326422	2.97036515786404	0.376035429006654	17.81
lung1249	-8.17469	156.573	269	67	84	394	311	232	79	272	269	273	263	3743	407	252	17	1138	790	939	961	5.96972670965428	4.29623142988234	-0.942683477563969	156.573
luop1235	26.63966	107.913354	159	82	29	7039	298	19	279	228	62	244	62	1214	206	27	59	557	89	498	89	-1.08815197737276	-0.0229995375959094	0.560198196091717	107.913354
luop1235	26.854607	107.226676	145	77	28	6876	280	9	271	213	50	228	50	1212	212	25	63	572	77	522	77	-1.30671224873887	0.229334833669193	0.809563165387821	107.226676
luuu1242	21.0321	101.282	212	120	54	2991	306	87	219	236	167	241	167	1711	411	6	87	946	77	746	77	1.32210926558976	-0.844167299734714	1.89726833358234	101.282
lydi1241	38.488284	28.040288	148	126	40	6782	323	12	311	63	232	236	63	654	132	7	71	332	34	35	332	-1.92393704988162	-1.05664570231006	-1.11874907179978	28.040288
maca1260	-25.0119	302.6306	232	107	52	3512	335	131	204	275	186	275	186	1372	165	49	35	444	174	444	174	0.97213626170679	-0.639713909379818	-1.07720568538988	-57.3694
macu1259	4.31861	299.7791	253	98	85	441	313	198	115	248	251	258	247	865	169	11	79	475	53	142	463	1.85238167040535	-1.43369250420794	-1.49432472646448	-60.2209
maer1238	28.33	102.42	127	108	42	5051	237	-16	253	187	57	187	57	1041	216	6	89	591	22	591	22	-1.49907448460356	-0.198617019842315	1.42351022716086	102.42
maer1238	31.915985	102.212059	55	152	45	6089	200	-134	334	127	-29	127	-29	789	152	4	85	409	16	409	16	-3.60742194992716	-0.0147334208536599	1.26993745804461	102.212059
maer1238	31.864114	102.484959	43	148	44	6073	187	-144	331	116	-41	116	-41	824	154	4	83	425	18	425	18	-3.78486175420747	0.283919513292053	1.38999353776048	102.484959
mafa1239	10.943	13.8181	247	142	63	1873	363	141	222	233	231	275	231	879	275	0	122	627	1	97	1	1.02231782447839	-3.22393826129456	0.0522323006196806	13.8181
maha1287	31.0088	77.5317	126	76	33	5039	233	5	228	168	99	182	54	1388	335	18	79	773	118	513	210	-0.855458389045292	0.934981917185842	1.52960174716853	77.5317
maka1316	-8.548563	126.505903	259	86	68	1004	320	195	125	260	251	270	244	1582	237	5	62	628	38	464	272	2.17238646375032	-1.00174968194087	-0.466568947531032	126.505903
maka1316	-8.65843	126.507	234	84	67	1063	296	172	124	243	228	246	218	1794	269	5	63	762	46	609	239	2.02467390421403	-0.41787571587471	0.260009018849307	126.507
mala1464	9.59	76.77	272	76	67	959	331	218	113	266	266	287	263	2918	556	23	72	1473	126	509	295	4.1962756762665	-0.112133096722331	1.66206215846743	76.77
mamb1306	-8.888349	125.563692	160	76	67	1066	218	105	113	169	146	170	143	2293	392	23	70	1130	120	982	174	1.60571134321475	1.59258424287046	2.29070749412462	125.563692
mamb1306	-8.619529	125.592092	220	74	69	802	273	166	107	225	215	227	207	1854	325	14	71	925	81	784	158	2.206466876576	0.160214167389506	1.0814173019482	125.592092
mamb1306	-8.728878	125.7084	222	75	68	885	276	166	110	228	217	230	208	1999	335	15	68	966	83	552	191	2.17037528956129	0.0877547540884946	0.773419014186217	125.7084
mamb1306	-8.623507	125.380998	238	72	68	768	288	183	105	242	233	246	227	1609	275	16	69	809	83	478	135	2.08574818511546	-0.412062006068459	0.151642986070359	125.380998
mamb1306	-8.776468	125.357167	198	72	66	917	253	144	109	203	186	207	183	2093	368	18	73	1070	103	673	149	1.93622947457772	0.631799846129273	1.45237081761214	125.357167
mamb1306	-8.674155	125.466788	223	72	67	863	275	168	107	228	211	231	209	1967	342	18	71	997	105	604	162	2.24268579162214	0.160638183810384	0.939170325045305	125.466788
mamb1306	-9.138586	125.73097	263	80	69	1013	316	201	115	270	256	273	248	1691	259	15	61	711	64	572	246	2.52648015594796	-0.740408515273917	-0.192265451546744	125.73097
mamb1306	-9.139849	125.59773	253	78	67	1063	307	192	115	262	246	264	237	1940	293	18	61	820	79	671	274	2.6327137392241	-0.310430821460863	0.270589130395859	125.59773
mamb1306	-8.974955	125.647294	205	75	66	1042	261	148	113	213	201	215	189	2313	381	21	66	1093	114	938	215	2.38743221942918	0.879939345941566	1.73763679638162	125.647294
mana1288	28	84.25	225	113	46	4684	329	87	242	269	163	270	155	2398	621	6	109	1614	32	1275	41	2.66704518245265	-0.625186379972769	4.58500624285101	84.25
manc1252	47.31	126.56	22	116	21	15191	271	-269	540	204	-188	204	-188	522	147	3	107	347	10	347	10	-5.59392217914718	-0.421787304675951	2.11318861724146	126.56
mand1415	40.0209	116.228	119	115	28	10786	312	-97	409	251	-27	251	-27	655	232	4	140	515	13	515	13	-2.60753725456689	-1.65789482240516	2.21265390097845	116.228
mand1415	40.02	116.23	119	115	28	10786	312	-97	409	251	-27	251	-27	655	232	4	140	515	13	515	13	-2.60753725456689	-1.65789482240516	2.21265390097845	116.23
mand1415	34	110	108	92	26	8707	273	-68	341	205	-9	219	-9	772	149	9	68	381	32	349	32	-2.86340638084307	-0.225932652231251	0.624810963665543	110
mand1415	40.01	116.14	116	116	28	10840	309	-102	411	248	-31	248	-31	683	250	4	145	546	14	546	14	-2.5942579433738	-1.62331484244713	2.4443364397476	116.14
mand1476	16.867489	96.191442	274	94	50	1522	368	180	188	270	254	294	254	2538	595	3	103	1609	19	355	19	3.42113292283612	-1.62175362181636	2.50637927437121	96.191442
mang1378	21.4305	102.133	210	114	55	3122	295	90	205	240	163	240	163	1675	372	10	90	1009	68	835	68	1.35394653061663	-0.697186686538099	2.03045305713482	102.133
mang1405	-8.597801	119.933716	228	109	76	748	294	152	142	230	216	236	216	2426	451	43	70	1202	151	683	151	2.91298091573342	0.0916249562518427	1.52194679379384	119.933716
mang1405	-8.56	120.33	215	106	75	750	281	141	140	217	203	223	203	2991	528	59	64	1403	207	880	207	3.35086109500729	1.04080882576031	2.27247671298987	120.33
manm1238	22.0743	100.842	210	121	53	3292	308	81	227	241	175	242	161	1413	275	17	79	744	58	621	64	0.713696266607707	-1.07043670140866	0.902276182074719	100.842
mans1258	64.4118	61.344	-34	100	20	12549	217	-260	477	129	-175	129	-197	503	71	19	39	190	67	190	76	-6.28814127445801	1.49119588488662	0.626406543324107	61.344
mans1258	64.4118	61.344	-34	100	20	12549	217	-260	477	129	-175	129	-197	503	71	19	39	190	67	190	76	-6.28814127445801	1.49119588488662	0.626406543324107	61.344
mans1258	64.41	61.34	-34	100	20	12549	217	-260	477	129	-175	129	-197	503	71	19	39	190	67	190	76	-6.28814127445801	1.49119588488662	0.626406543324107	61.34
mans1258	64.41	61.34	-34	100	20	12549	217	-260	477	129	-175	129	-197	503	71	19	39	190	67	190	76	-6.28814127445801	1.49119588488662	0.626406543324107	61.34
maon1241	25.0169	108.024	201	80	31	6321	321	65	256	263	113	275	113	1413	241	30	67	683	110	675	110	0.141875067592951	-0.342645896989124	0.831410029422701	108.024
maor1246	-37.731738	178.171952	126	95	48	3418	229	34	195	82	169	169	82	2478	297	131	24	827	453	496	827	0.587252602315986	3.66729560910474	-0.47129354358992	178.171952
maor1246	-38.2881	176.541	118	96	47	3624	225	22	203	71	164	164	71	1656	168	119	11	471	379	379	471	-0.698992101771811	2.87356599000582	-1.34072591582079	176.541
mapu1245	-38	288	101	133	55	3776	252	13	239	59	147	152	54	2094	376	41	72	1108	158	161	1006	-0.136255346681041	1.71960588318613	0.61008041643269	-72
mapu1245	-38.7392	288.723	85	141	57	3861	242	-5	247	40	135	135	37	1353	243	29	67	683	111	111	643	-1.49921672845719	0.974540381148084	-0.126254219391741	-71.277
maqu1238	4.70705	295.6123	204	107	86	284	266	143	123	202	203	207	201	3315	479	71	50	1354	295	809	382	3.49974312913106	1.80110111406938	1.57704844486975	-64.3877
mara1378	16.697611	74.241441	252	118	54	2121	367	152	215	245	249	284	230	1118	377	0	114	728	8	108	47	1.45810506557575	-2.75429292902453	0.410034614848131	74.241441
mara1378	17.9344	76.6665	262	125	49	3256	396	143	253	256	228	307	221	917	209	2	108	610	11	196	25	0.935668705610311	-3.16777969440492	-0.221955268849551	76.6665
mara1397	-1.66738	135.797	265	75	90	280	307	224	83	265	265	267	260	2819	284	202	11	800	620	668	685	4.61255712397124	2.8814033011165	-1.83949491592094	135.797
maro1244	-8.37943	157.747	256	70	86	411	298	217	81	259	255	260	250	3446	417	219	24	1179	679	1074	771	5.51392014473191	3.83787540166898	-0.197815964179825	157.747
masa1322	10.0606	15.4748	279	135	61	1978	392	173	219	262	265	310	262	796	247	0	120	568	0	89	568	1.79754762443131	-3.13017947824045	-0.791572754986903	15.4748
mash1270	-11.4745	289.2047	247	114	75	773	315	164	151	251	235	254	235	2289	304	59	49	890	206	749	206	2.82729640389137	0.0206738836866063	0.244922226166816	-70.7953
masi1269	-5.4367	122.89965	264	80	75	589	317	211	106	266	260	270	255	1849	239	40	48	685	126	404	330	2.71666406249798	-0.336249196323845	-0.925162185212426	122.89965
mawa1264	-5.313118	122.31757	269	82	76	563	322	215	107	271	265	274	260	1867	229	48	43	657	163	418	377	2.86269803003724	-0.221981394464478	-1.15715431036246	122.31757
mesm1239	9.28888	15.7018	273	134	59	2005	386	162	224	256	260	304	256	1004	273	0	113	691	0	125	691	1.9141778555379	-2.68965071809658	-0.585402680117472	15.7018
mezq1235	20.1667	261.1667	131	135	66	1678	233	30	203	136	110	152	109	876	165	15	74	424	49	272	66	-1.21125400178237	-0.37765198165267	-0.0717659384707925	-98.8333
midd1317	51.313607	358.241378	94	76	36	4738	211	1	210	45	115	156	35	731	79	45	18	228	153	161	203	-2.6022070558766	1.74190199374036	-1.41029411704517	-1.758622
midd1317	51.65	358.89	99	75	35	4772	214	5	209	73	62	160	39	655	66	41	13	189	136	159	167	-2.70981199717271	1.62035896906405	-1.42675143773142	-1.11
midd1343	48.742717	9.717403	88	86	32	6535	231	-33	264	169	15	169	2	707	92	39	29	252	124	252	132	-2.82484747427285	1.09560357802354	-0.613466876280788	9.717403
midd1343	48.254	10.599	82	85	31	6636	226	-41	267	165	8	165	-5	854	110	49	30	312	150	312	157	-2.7395639919866	1.41615860559487	-0.379343634234828	10.599
