glottocode	latitude	longitude	humidity_overall_mean	humidity_overall_median	humidity_overall_sd	humidity_overall_IQR	humidity_mean_annual_mean	humidity_mean_annual_median	humidity_mean_annual_sd	humidity_mean_annual_IQR
toro1256	-2.21818230769231	139.227261538462	0.018233170982511	0.0182300005108118	0.000410205766319521	0.000549999997019768	0.0182367973509218	0.0182589354355716	0.000283594852630578	0.000360133527364168
toto1251	19.92	82.58	0.0132181117770269	0.0115350000560284	0.00475880290850891	0.00947499950416386	0.0132078247158621	0.0114585986399713	0.00487881302394559	0.00837641421660212
tura1263	-7.08	323.58	0.0165984754174913	0.0164649998769164	0.00150053110898953	0.0026000002399087	0.0166071396564472	0.0165506098290078	0.00147745297102204	0.00252858086605556
turk1311	56	125	0.00418280221462222	0.00246999994851649	0.00398371587604795	0.00614249979844317	0.00417239194214094	0.0024671604155123	0.00412132892176201	0.00591099964114821
ural1272	68	30	0.00419981666856352	0.00314000004436821	0.00263633959397299	0.0044149998575449	0.00419645244157494	0.00319418541201028	0.0027170798060869	0.00391079410635737
wint1258	39.9773	-122.318133333333	0.00654494721037585	0.00654500001110137	0.000972252357524541	0.00152000039815903	0.00654646633640373	0.00653260347705024	0.000963358643786128	0.00133707638047377
yare1250	-9.495658	148.4174	0.0177092539843406	0.0179850002750754	0.00139513596156233	0.00190750090405345	0.0177154248411537	0.0179105597781017	0.00128124386273564	0.00191803293354395
yawa1259	-1.843345	136.2795	0.0189944590834818	0.0189599990844727	0.000490305960258506	0.000689998269081116	0.0189993484537603	0.0190029444250589	0.000279348587211114	0.000354895859749781
yuki1242	39.04445	-122.898	0.00789607914505496	0.0078249997459352	0.000961254123756843	0.00150749995373189	0.00789457002725282	0.0078047187675515	0.0009434862607352	0.00143073612384291
zapa1251	-2.935865	-75.0815433333333	0.0186892763216543	0.0188100002706051	0.00111619093099793	0.00149999931454659	0.018696903553699	0.0189114582543779	0.000907355355207321	0.00116589442283536
