glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
copa1236	17.2157	-93.3183	-93.3183	223.478548011443	5.17247059131057	216.318181818182	220.809523809524	217.545454545455	214.761904761905	220.818181818182	226.954545454545	229.238095238095	228.777777777778	226.789473684211	227.190476190476	227.681818181818	224.857142857143
alab1237	30.76738	-94.62848	-94.62848	207.687006341612	19.814937645366	172.681818181818	214.190476190476	193.636363636364	168.619047619048	198.454545454545	215	218.818181818182	221.210526315789	223.25	224.285714285714	222.954545454545	219.142857142857
chec1245	43.5	45.5	45.5	178.205663780664	42.6153053875617	119.818181818182	169.857142857143	132.363636363636	118.238095238095	133.818181818182	167.5	210.681818181818	215.761904761905	219.1	220.857142857143	218.090909090909	212.380952380952
natc1249	31.75	-91.33	-91.33	206.795761183261	21.29863910466	167.909090909091	213.857142857143	190.090909090909	165.761904761905	199.363636363636	214.681818181818	219.136363636364	221.380952380952	223.35	224.333333333333	222.636363636364	219.047619047619
masa1300	-3.1419	36.4573	36.4573	228.846782676388	4.80654428674788	232.772727272727	231.952380952381	229.809523809524	230.047619047619	235.818181818182	234.227272727273	228.363636363636	223.210526315789	221.65	221.809523809524	225.5	231
sahu1245	1.00742	127.493	127.493	230.340963203463	2.39249974169363	229.666666666667	232.380952380952	229.714285714286	228.52380952381	231.619047619048	233.772727272727	232.454545454545	229.142857142857	226.15	227.190476190476	230.333333333333	233.142857142857
roto1249	-5.94339	155.154	155.154	227.463061061745	3.68239516529376	230.142857142857	230.3	230.090909090909	229	230.238095238095	231.181818181818	228.238095238095	224.7	221.368421052632	220.52380952381	224.772727272727	229
ghul1238	11.6432	29.8122	29.8122	229.387463924964	3.01111694066561	226.904761904762	229.55	226.772727272727	225	231.454545454545	234.227272727273	234.428571428571	231.1	228.4	226.619047619048	227.954545454545	230.238095238095
toar1246	-8.07231	146.206	146.206	228.36264619883	4.35263251486584	230.95	232.526315789474	232.777777777778	230.578947368421	231.6	231.2	228.333333333333	223.222222222222	220.789473684211	221.9	225.421052631579	231.052631578947
guhu1244	-7.99922	147.228	147.228	227.429309384573	4.22903615602478	230.714285714286	230.315789473684	231.473684210526	229.473684210526	231.052631578947	231.4	227.7	223.611111111111	220.421052631579	220.2	224.157894736842	228.631578947368
ende1235	-8.957786	142.240799	142.240799	226.16959538999	4.32174199573514	229.863636363636	229.714285714286	229.909090909091	228.65	230.190476190476	229.714285714286	225.818181818182	221.789473684211	218.8	219.571428571429	222.714285714286	227.3
achu1247	41.0979	-121.191	-121.191	190.772709235209	38.1632024072605	132.363636363636	207.952380952381	150.045454545455	129.190476190476	151.5	196.772727272727	214.727272727273	219.35	223.1	224.809523809524	222.318181818182	217.142857142857
ngar1287	-20.9235	117.203	117.203	226.625685425685	8.07669910085003	235.818181818182	230.952380952381	233.772727272727	235.571428571429	234.227272727273	231.136363636364	223.954545454545	217.15	214.25	215.619047619048	220.818181818182	226.238095238095
nezp1238	46.3073	-116.408	-116.408	176.628048340548	43.7807134015605	116.454545454545	170.904761904762	126.818181818182	114.142857142857	132.5	167.545454545455	208.181818181818	214.9	217.55	220.095238095238	217.681818181818	212.761904761905
halk1245	49.250402	-122.443668	-122.443668	170.968145743146	45.189919005236	115.5	148.857142857143	117.863636363636	101.761904761905	133.5	167.409090909091	211.090909090909	213.428571428571	213.7	215.52380952381	214.363636363636	198.619047619048
kats1235	24.6	102.4	102.4	220.951875901876	4.67514869082015	215.272727272727	217.8	215.285714285714	213.238095238095	220.681818181818	225.857142857143	227.863636363636	225.666666666667	223.3	221.904761904762	223.409090909091	221.142857142857
phol1237	23.4674	102.228	102.228	221.278048340548	4.67126040100016	215.818181818182	218.095238095238	215.318181818182	213.761904761905	221.272727272727	226.571428571429	228.636363636364	225.380952380952	222.75	222.333333333333	223.636363636364	221.761904761905
farn1234	25.646902	99.684187	99.684187	224.545490620491	5.87722006245784	216.090909090909	222.857142857143	217.681818181818	214.809523809524	220.761904761905	225.85	228.954545454545	230.190476190476	230.25	229.666666666667	229.909090909091	227.52380952381
